"","Detail","Price","Mileage"
"1590","2019 Audi Q5 2.0T Prestige","$41,787","32,892 mi."
"1591","2017 Audi A4 2.0T Premium Plus","$28,990","39,330 mi."
"1592","2019 Audi Q5 2.0T Premium","$32,220","41,100 mi."
"1593","2016 Audi TT 2.0T","$32,995","51,410 mi."
"1594","2012 Audi Q5 2.0T Premium","$19,990","50,062 mi."
"1595","2012 Audi TT 2.0T Premium Plus quattro","$23,590","65,509 mi."
"1596","2002 Audi TT ","$8,999","108,312 mi."
"1597","2017 Audi Q5 2.0T Premium","$17,231","112,027 mi."
"1598","2015 Audi Q7 3.0T Premium","$26,590","60,604 mi."
"1599","2016 Audi Q5 2.0T Premium Plus","$18,995","91,510 mi."
"1600","2017 Audi Q5 2.0T Premium","$20,900","85,211 mi."
"1601","2018 Audi A4 2.0T Tech ultra Premium","$27,990","29,441 mi."
"1602","2014 Audi A4 2.0T Premium Plus","$15,995","135,000 mi."
"1603","2018 Audi A4 2.0T Premium","$26,997","60,526 mi."
"1604","2015 Audi A8 L 4.0T","$35,995","58,783 mi."
"1605","2011 Audi A4 2.0T Premium  Plus","$9,977","92,528 mi."
"1606","2015 Audi Q3 2.0T Premium Plus","$23,990","42,410 mi."
"1607","2018 Audi Q5 2.0T Premium Plus","$35,756","30,508 mi."
"1608","2017 Audi Q7 3.0T Prestige","$27,900","104,020 mi."
"1609","2018 Audi Q5 2.0T Premium Plus","$33,991","27,227 mi."
"1610","2017 Audi Q7 3.0T Premium Plus","$28,155","81,904 mi."
"1611","2015 Audi A4 2.0T Premium","$20,590","59,033 mi."
"1612","2013 Audi A6 3.0T Premium Plus quattro","$21,590","76,701 mi."
"1613","2012 Audi A3 2.0 TDI Premium","$16,590","75,611 mi."
"1614","2018 Audi Q3 2.0T Premium Plus","$29,300","22,536 mi."
"1615","2016 Audi Q5 2.0T Premium Plus","$19,988","106,228 mi."
"1616","2019 Audi A5 2.0T Premium Plus","$39,556","27,181 mi."
"1617","2019 Audi Q5 2.0T Premium Plus","$37,991","39,038 mi."
"1618","2018 Audi S5 3.0T Premium Plus","$46,295","44,069 mi."
"1619","2021 Audi TT 2.0T","$51,990","4,140 mi."
"1620","2012 Audi Q7 3.0 TDI Premium","$14,900","126,780 mi."
"1621","2015 Audi Q5 2.0T Premium Plus","$17,997","93,587 mi."
"1622","2016 Audi A5 2.0T Premium","$22,500","22,230 mi."
"1623","2018 Audi S5 3.0T Prestige","$45,987","50,278 mi."
"1624","2019 Audi Q8 3.0T Premium","$59,500","31,069 mi."
"1625","2019 Audi Q7 45 Premium Plus","$39,000","29,127 mi."
"1626","2014 Audi A6 3.0T Prestige quattro","$15,505","106,655 mi."
"1627","2013 Audi Q5 3.0T Premium Plus","$14,599","128,807 mi."
"1628","2018 Audi S5 3.0T Prestige","$36,777","64,512 mi."
"1629","2018 Audi A3 2.0T Premium","$27,000","37,023 mi."
"1630","2020 Audi SQ5 3.0T Premium","$40,487","57,452 mi."
"1631","2010 Audi A6 3.2 Premium Plus","$12,995","69,296 mi."
"1632","2012 Audi Q7 3.0T S-Line Prestige","$8,995","191,860 mi."
"1633","2016 Audi Q5 2.0T Premium","$18,895","90,308 mi."
"1634","2012 Audi A3 2.0 TDI Premium Plus","$13,995","92,681 mi."
"1635","2016 Audi Q3 2.0T Prestige","$26,990","41,235 mi."
"1636","2017 Audi A3 2.0T Premium","$24,990","44,716 mi."
"1637","2019 Audi A4 2.0T Premium","$26,990","59,958 mi."
"1638","2016 Audi A3 2.0T Premium Plus","$22,990","43,736 mi."
"1639","2013 Audi Q5 2.0T Premium Plus","$20,990","62,032 mi."
"1640","2016 Audi A3 e-tron 1.4T Premium","$24,590","53,379 mi."
"1641","2019 Audi Q5 2.0T Prestige","$42,822","26,101 mi."
"1642","2018 Audi Q5 2.0T Premium Plus","$31,995","44,068 mi."
"1643","2020 Audi RS Q8 4.0T quattro","$121,900","12,147 mi."
"1644","2016 Audi A3 2.0T Premium","$24,995","19,106 mi."
"1645","2012 Audi A4 2.0T Premium","$9,999","127,087 mi."
"1646","2017 Audi Q5 2.0T Premium Plus","$20,212","92,643 mi."
"1647","2019 Audi Q5 2.0T Prestige","$41,824","27,262 mi."
"1648","2014 Audi Q5 2.0T Premium Plus","$16,495","76,989 mi."
"1649","2017 Audi Q7 3.0T Premium Plus","$33,998","39,445 mi."
"1650","2021 Audi Q3 45 S line Premium","$39,980","16,889 mi."
"1651","2021 Audi Q3 45 S line Premium","$37,980","15,018 mi."
"1652","2014 Audi A5 2.0T Premium Plus quattro","$18,495","53,789 mi."
"1653","2022 Audi A6 55 Premium Plus","$56,895","9,003 mi."
"1654","2016 Audi Q3 2.0T Prestige","$22,713","65,804 mi."
"1655","2009 Audi R8 ","$84,977","23,826 mi."
"1656","2009 Audi Q5 3.2 Premium","$10,990","116,118 mi."
"1657","2010 Audi Q7 3.6 Premium Plus","$21,590","72,571 mi."
"1658","2013 Audi A5 2.0T Premium","$23,990","56,610 mi."
"1659","2018 Audi A5 2.0T Premium","$32,990","32,582 mi."
"1660","2014 Audi Q5 3.0 TDI Premium Plus","$21,995","75,501 mi."
"1661","2014 Audi A4 2.0T Premium Plus","$20,590","61,449 mi."
"1662","2016 Audi Q5 2.0T Premium Plus","$23,990","74,008 mi."
"1663","2022 Audi R8 5.2 V10 performance","$241,945","881 mi."
"1664","2021 Audi Q3 45 S line Premium","$38,795","16,501 mi."
"1665","2015 Audi Q7 3.0T Premium Plus","$28,990","43,230 mi."
"1666","2014 Audi A5 2.0T Premium Plus","$24,990","49,057 mi."
"1667","2018 Audi Q5 2.0T Premium","$28,810","46,911 mi."
"1668","2015 Audi A3 2.0T Premium","$15,462","92,710 mi."
"1669","2015 Audi Q7 3.0T S line Prestige","$23,495","105,827 mi."
"1670","2011 Audi A4 2.0T Premium quattro","$16,850","69,000 mi."
"1671","2017 Audi Q7 3.0T Premium Plus","$37,950","16,860 mi."
"1672","2016 Audi A3 2.0T Premium","$21,995","75,006 mi."
"1673","2013 Audi allroad 2.0T Premium quattro","$19,500","63,328 mi."
"1674","2021 Audi A5 2.0T Premium Plus","$44,599","16,020 mi."
"1675","2015 Audi Q3 2.0T Premium Plus","$23,990","49,718 mi."
"1676","2015 Audi A3 2.0T Premium","$19,991","49,931 mi."
"1677","2019 Audi Q7 55 Prestige","$47,900","44,673 mi."
"1678","2013 Audi Q7 3.0T Premium Plus","$12,938","156,021 mi."
"1679","2018 Audi S5 3.0T Prestige","$46,000","45,222 mi."
"1680","2011 Audi Q5 2.0T Premium","$10,999","145,515 mi."
"1681","2013 Audi Q5 2.0T Premium","$19,990","72,302 mi."
"1682","2019 Audi Q7 55 Prestige","$52,092","22,222 mi."
"1683","2017 Audi Q5 2.0T Premium","$20,359","81,725 mi."
"1684","2015 Audi Q5 2.0T Premium Plus","$16,281","117,101 mi."
"1685","2015 Audi Q7 3.0T Premium Plus","$19,999","87,564 mi."
"1686","2018 Audi A5 2.0T Prestige","$30,824","74,708 mi."
"1687","2016 Audi A3 2.0T Premium","$23,990","71,383 mi."
"1688","2012 Audi Q5 3.2 Premium Plus","$19,590","79,493 mi."
"1689","2014 Audi Q5 2.0T Premium","$22,998","74,606 mi."
"1690","2014 Audi A5 2.0T Premium Plus","$27,590","14,258 mi."
"1691","2014 Audi A5 2.0T Premium Plus quattro","$17,495","110,566 mi."
"1692","2019 Audi A3 2.0T Premium","$28,591","21,110 mi."
"1693","2015 Audi A3 2.0T Premium Plus","$16,500","91,079 mi."
"1694","2015 Audi A6 2.0T Premium quattro","$17,995","95,081 mi."
"1695","2015 Audi A6 3.0T Premium Plus","$26,590","53,283 mi."
"1696","2015 Audi A5 2.0T Premium","$27,990","45,943 mi."
"1697","2016 Audi Q5 2.0T Premium","$25,999","49,496 mi."
"1698","2015 Audi Q7 3.0T Premium Plus","$13,995","155,000 mi."
"1699","2017 Audi Q3 2.0T Premium","$22,999","61,194 mi."
"1700","2017 Audi A6 3.0T Premium Plus","$26,471","84,444 mi."
"1701","2016 Audi A6 3.0T Prestige","$30,621","44,465 mi."
"1702","2021 Audi Q3 45 S line Premium","$41,693","13,980 mi."
"1703","2022 Audi A4 40 Premium","$39,000","4,890 mi."
"1704","2019 Audi A6 45 Premium","$37,998","19,500 mi."
"1705","2015 Audi Q5 3.0 TDI Premium Plus","$23,590","98,518 mi."
"1706","2012 Audi A4 2.0T Premium quattro","$18,990","43,677 mi."
"1707","2014 Audi A6 3.0 TDI Premium Plus quattro","$24,990","66,176 mi."
"1708","2011 Audi A3 2.0 TDI Premium Plus","$16,590","73,809 mi."
"1709","2016 Audi Q3 2.0T Premium Plus","$18,995","86,568 mi."
"1710","2015 Audi S3 2.0T Premium Plus","$13,994","172,629 mi."
"1711","2019 Audi A4 2.0T Premium Plus","$32,998","24,197 mi."
"1712","2014 Audi Q5 3.0T Premium Plus","$16,590","100,068 mi."
"1713","2009 Audi A8 L 4.2 quattro","$8,995","174,002 mi."
"1714","2017 Audi Q5 2.0T Premium Plus","$28,674","70,456 mi."
"1715","2018 Audi A7 Premium Plus","$45,998","22,896 mi."
"1716","2013 Audi A4 2.0T Premium Plus quattro","$12,600","109,959 mi."
"1717","2014 Audi A5 2.0T Premium Plus","$17,999","102,039 mi."
"1718","2015 Audi A6 2.0T Premium quattro","$15,000","93,325 mi."
"1719","2018 Audi Q7 3.0T Prestige","$30,995","101,167 mi."
"1720","2013 Audi Q5 3.0T Premium Plus","$21,990","71,498 mi."
"1721","2018 Audi A6 3.0T Premium Plus","$29,774","62,917 mi."
"1722","2018 Audi S4 3.0T Premium Plus","$36,525","40,349 mi."
"1723","2019 Audi A4 2.0T Premium","$27,593","60,671 mi."
"1724","2011 Audi Q5 3.2 Premium Plus","$9,000","146,077 mi."
"1725","2012 Audi Q5 2.0T Premium","$13,977","91,789 mi."
"1726","2020 Audi A3 2.0T S line Premium Plus","$34,991","21,923 mi."
"1727","2018 Audi S6 4.0T Premium Plus","$47,977","44,194 mi."
"1728","2017 Audi Q7 3.0T Prestige","$27,980","112,683 mi."
"1729","2016 Audi A3 2.0T Premium Plus","$19,500","80,083 mi."
"1730","2012 Audi A3 2.0 TDI Premium Plus","$10,995","131,689 mi."
"1731","2014 Audi A4 2.0T Premium Plus quattro","$18,678","69,792 mi."
"1732","2015 Audi A3 2.0T Premium Plus","$24,985","27,524 mi."
"1733","2018 Audi Q7 3.0T Prestige","$39,995","47,157 mi."
"1734","2011 Audi A4 2.0T Premium quattro","$9,777","109,758 mi."
"1735","2017 Audi Q5 3.0T Premium Plus","$19,500","130,103 mi."
"1736","2014 Audi A4 2.0T Premium","$14,990","95,955 mi."
"1737","2014 Audi Q5 2.0T Premium Plus","$15,950","113,764 mi."
"1738","2012 Audi A4 2.0T Premium quattro","$13,895","78,004 mi."
"1739","2021 Audi Q3 45 S line Premium","$36,994","19,964 mi."
"1740","2019 Audi A4 ","$28,990","31,472 mi."
"1741","2013 Audi A4 2.0T Premium Plus","$19,990","64,959 mi."
"1742","2018 Audi A4 2.0T Premium Plus","$27,990","53,997 mi."
"1743","2015 Audi A5 2.0T Premium","$22,990","66,966 mi."
"1744","2016 Audi A5 2.0T Premium","$27,590","52,379 mi."
"1745","2015 Audi Q5 2.0T Premium Plus","$23,590","70,446 mi."
"1746","2015 Audi Q5 3.0T Premium Plus","$22,844","55,911 mi."
"1747","2020 Audi Q5 45 Titanium Premium","$39,994","4,396 mi."
"1748","2019 Audi A5 2.0T Premium","$36,744","41,180 mi."
"1749","2019 Audi A5 2.0T Premium","$39,774","12,577 mi."
"1750","2019 Audi Q5 2.0T Premium Plus","$35,992","15,100 mi."
"1751","2018 Audi Q5 2.0T Premium Plus","$32,444","26,486 mi."
"1752","2018 Audi A6 2.0T Premium","$26,500","78,371 mi."
"1753","2014 Audi Q5 2.0T Premium","$12,995","145,675 mi."
"1754","2016 Audi Q3 Premium Plus","$18,495","84,478 mi."
"1755","2017 Audi A4 2.0T Premium Plus","$25,508","60,698 mi."
"1756","2021 Audi Q3 45 S line Premium","$39,880","12,855 mi."
"1757","2015 Audi Q5 2.0T Premium Plus","$18,481","101,332 mi."
"1758","2019 Audi A5 2.0T Premium Plus","$44,880","23,925 mi."
"1759","2017 Audi A4 2.0T Premium","$24,000","51,766 mi."
"1760","2018 Audi Q7 2.0T Premium Plus","$32,999","71,059 mi."
"1761","2015 Audi A5 2.0T Premium Plus","$24,992","57,661 mi."
"1762","2020 Audi A4 40 Premium Plus","$37,691","6,462 mi."
"1763","2017 Audi A3 2.0T Premium Plus","$24,800","53,151 mi."
"1764","2017 Audi A3 2.0T Premium Plus","$22,998","71,086 mi."
"1765","2010 Audi A6 3.0T Premium Plus quattro","$14,990","78,876 mi."
"1766","2017 Audi Q7 3.0T Premium Plus","$30,947","72,661 mi."
"1767","2013 Audi Q5 2.0T Premium Plus","$14,688","127,030 mi."
"1768","2018 Audi A4 2.0T Tech ultra Premium","$25,990","64,130 mi."
"1769","2014 Audi Q5 2.0T Premium Plus","$22,590","63,294 mi."
"1770","2018 Audi Q3 2.0T Premium","$25,990","41,238 mi."
"1771","2017 Audi A6 2.0T Premium Plus","$26,990","54,427 mi."
"1772","2018 Audi A5 2.0T Premium","$37,590","38,610 mi."
"1773","2017 Audi A3 2.0T Premium","$27,097","35,282 mi."
"1774","2021 Audi Q3 45 S line Premium","$40,700","14,647 mi."
"1775","2021 Audi Q3 45 S line Premium","$38,995","11,098 mi."
"1776","2021 Audi Q3 45 S line Premium","$38,795","14,382 mi."
"1777","2020 Audi Q3 45 S line Premium","$33,987","31,600 mi."
"1778","2015 Audi A6 3.0T Prestige","$19,407","105,826 mi."
"1779","2015 Audi Q5 3.0T Premium Plus","$21,987","63,689 mi."
"1780","2017 Audi A3 2.0T Premium","$26,590","18,373 mi."
"1781","2016 Audi Q5 2.0T Premium Plus","$19,984","109,391 mi."
"1782","2014 Audi Q7 3.0 TDI Premium","$21,950","93,000 mi."
"1783","2013 Audi Q5 2.0T Premium Plus","$12,900","142,822 mi."
"1784","2015 Audi Q7 3.0T Premium Plus","$23,996","69,466 mi."
"1785","2017 Audi A4 2.0T Premium","$21,991","76,330 mi."
"1786","2021 Audi Q5 45 Premium","$42,999","39,757 mi."
"1787","2015 Audi Q7 3.0T Premium","$25,590","73,189 mi."
"1788","2013 Audi A6 2.0T Premium Plus","$11,796","144,370 mi."
"1789","2018 Audi A5 2.0T Premium Plus","$38,999","25,903 mi."
"1790","2021 Audi Q7 55 Premium Plus","$58,881","13,053 mi."
"1791","2018 Audi S5 3.0T Premium Plus","$44,933","56,957 mi."
"1792","2014 Audi A5 2.0T Premium","$13,124","137,564 mi."
"1793","2015 Audi Q5 3.0T Premium Plus","$19,829","77,881 mi."
"1794","2022 Audi RS e-tron GT Base","$157,275","1,044 mi."
"1795","2012 Audi A6 2.0T Premium","$18,990","67,449 mi."
"1796","2016 Audi A3 2.0T Premium","$18,999","92,908 mi."
"1797","2015 Audi A3 2.0T Premium","$22,990","30,978 mi."
"1798","2018 Audi Q3 2.0T Sport Premium","$29,590","22,327 mi."
"1799","2019 Audi Q8 3.0T Prestige","$58,200","45,350 mi."
"1800","2018 Audi Q7 3.0T Prestige","$26,581","119,826 mi."
"1801","2018 Audi A5 2.0T Premium Plus","$35,421","26,044 mi."
"1802","2015 Audi Q7 3.0T Premium Plus","$20,998","94,496 mi."
"1803","2015 Audi Q3 2.0T Prestige","$19,999","94,181 mi."
"1804","2017 Audi Q5 2.0T Premium Plus","$23,000","77,844 mi."
"1805","2012 Audi A4 2.0T Premium","$16,590","73,674 mi."
"1806","2014 Audi A6 3.0T Premium Plus quattro","$22,590","65,415 mi."
"1807","2011 Audi A5 2.0T Premium","$22,990","31,292 mi."
"1808","2015 Audi Q5 2.0T Premium Plus","$13,500","132,851 mi."
"1809","2018 Audi Q5 2.0T Premium Plus","$27,988","83,380 mi."
"1810","2021 Audi e-tron Premium Plus","$69,500","11,848 mi."
"1811","2013 Audi A4 2.0T Premium Plus quattro","$13,995","102,006 mi."
"1812","2012 Audi A4 2.0T Premium Plus quattro","$12,440","100,365 mi."
"1813","2015 Audi RS 5 4.2","$39,990","81,557 mi."
"1814","2014 Audi Q5 2.0T Premium Plus","$20,590","70,043 mi."
"1815","2013 Audi Q5 Premium Plus","$9,999","165,153 mi."
"1816","2015 Audi Q5 2.0T Premium","$23,990","46,731 mi."
"1817","2017 Audi Q7 3.0T Premium Plus","$29,795","75,939 mi."
"1818","2016 Audi A3 1.8T Premium","$19,990","70,877 mi."
"1819","2013 Audi A4 2.0T Premium Plus","$17,990","95,509 mi."
"1820","2012 Audi A3 2.0 TDI Premium Plus","$12,995","93,892 mi."
"1821","2013 Audi Q5 2.0T Premium Plus","$13,995","107,559 mi."
"1822","2012 Audi A4 2.0T Premium quattro","$10,830","128,512 mi."
"1823","2014 Audi Q5 2.0T Premium","$22,590","44,051 mi."
"1824","2019 Audi Q5 2.0T Premium","$32,906","36,198 mi."
"1825","2015 Audi Q5 2.0T Premium Plus","$18,401","95,203 mi."
"1826","2014 Audi A6 3.0T Prestige quattro","$23,000","48,948 mi."
"1827","2021 Audi Q5 45 Premium","$46,991","19,492 mi."
"1828","2017 Audi A4 2.0T Premium","$24,995","37,492 mi."
"1829","2015 Audi Q7 3.0T S line Prestige","$18,900","105,513 mi."
"1830","2017 Audi Q7 3.0T Premium Plus","$34,888","52,654 mi."
"1831","2019 Audi Q5 2.0T Premium Plus","$31,510","59,528 mi."
"1832","2020 Audi Q5 45 Premium Plus","$28,000","77,153 mi."
"1833","2022 Audi RS Q8 4.0T quattro","$134,500","11,090 mi."
"1834","2013 Audi Q5 3.0T Premium Plus","$19,259","79,300 mi."
"1835","2009 Audi A5 quattro AWD 2dr Coupe 6A","$11,995","120,000 mi."
"1836","2022 Audi RS 6 Avant 4.0T quattro","$139,999","762 mi."
"1837","2014 Audi R8 4.2","$104,995","33,280 mi."
"1838","2017 Audi TTS 2.0T quattro","$40,990","29,401 mi."
"1839","2015 Audi Q5 2.0T Premium","$23,990","60,491 mi."
"1840","2018 Audi A4 2.0T Premium","$27,590","57,011 mi."
"1841","2016 Audi Q5 2.0T Premium","$24,990","62,504 mi."
"1842","2015 Audi A3 2.0T Premium Plus","$23,990","42,414 mi."
"1843","2017 Audi Q7 3.0T Prestige","$41,990","29,410 mi."
"1844","2015 Audi A5 2.0T Premium Plus","$28,590","32,737 mi."
"1845","2015 Audi Q7 3.0T S line Prestige","$27,590","70,278 mi."
"1846","2014 Audi RS 5 4.2","$40,990","52,003 mi."
"1847","2022 Audi Q5 45 S line quattro Premium","$48,222","5,782 mi."
"1848","2019 Audi Q5 2.0T Premium Plus","$37,774","26,442 mi."
"1849","2021 Audi Q5 45 Premium","$42,992","15,084 mi."
"1850","2012 Audi TT 2.0T Premium Plus quattro","$19,995","50,476 mi."
"1851","2019 Audi Q5 2.0T Premium Plus","$35,444","35,369 mi."
"1852","2020 Audi Q3 45 S line Premium","$38,333","19,000 mi."
"1853","2017 Audi Q3 2.0T Premium","$23,995","66,378 mi."
"1854","2020 Audi SQ5 3.0T Premium","$47,444","25,820 mi."
"1855","2017 Audi Q7 2.0T Premium Plus","$38,794","22,996 mi."
"1856","2014 Audi A6 2.0T Premium quattro","$13,985","126,990 mi."
"1857","2018 Audi A4 2.0T ultra Premium","$25,882","57,048 mi."
"1858","2016 Audi Q3 2.0T Prestige","$18,977","92,879 mi."
"1859","2021 Audi Q3 45 S line Premium","$38,777","16,068 mi."
"1860","2013 Audi Q5 2.0T Premium Plus","$14,000","110,000 mi."
"1861","2019 Audi Q8 3.0T Premium","$54,924","22,815 mi."
"1862","2018 Audi A4 2.0T Premium Plus","$26,991","62,836 mi."
"1863","2016 Audi A3 2.0T Premium Plus","$24,990","43,174 mi."
"1864","2018 Audi A5 2.0T Premium Plus","$33,992","32,022 mi."
"1865","2012 Audi TT 2.0T Premium Plus quattro","$24,990","44,147 mi."
"1866","2014 Audi Q5 3.0T Premium Plus","$19,987","85,494 mi."
"1867","2015 Audi S5 3.0T Premium Plus","$25,945","88,552 mi."
"1868","2017 Audi Q3 2.0T Premium Plus","$24,990","50,840 mi."
"1869","2015 Audi Q5 3.0 TDI Premium Plus","$20,495","108,868 mi."
"1870","2018 Audi A4 2.0T Premium Plus","$25,590","74,945 mi."
"1871","2016 Audi TT 2.0T","$31,990","46,538 mi."
"1872","2013 Audi A4 2.0T Premium quattro","$18,590","60,602 mi."
"1873","2014 Audi A4 2.0T Prestige","$24,590","34,960 mi."
"1874","2013 Audi Q5 2.0T Premium Plus","$22,590","46,770 mi."
"1875","2018 Audi Q5 2.0T Premium Plus","$35,590","14,959 mi."
"1876","2019 Audi Q5 2.0T Premium","$34,990","17,416 mi."
"1877","2015 Audi A3 1.8T Premium Plus","$21,990","42,380 mi."
"1878","2021 Audi Q3 45 S line Premium","$39,545","9,593 mi."
"1879","2020 Audi A3 2.0T S line Premium Plus","$33,987","10,338 mi."
"1880","2021 Audi Q3 45 S line Premium","$38,587","16,196 mi."
"1881","2015 Audi Q5 2.0T Premium Plus","$18,495","91,219 mi."
"1882","2021 Audi Q7 55 Premium","$63,000","9,492 mi."
"1883","2015 Audi Q5 2.0T Premium Plus","$19,816","80,137 mi."
"1884","2021 Audi A5 2.0T Premium","$46,999","13,435 mi."
"1885","2011 Audi A5 2.0T Premium Plus quattro","$13,998","112,332 mi."
"1886","2014 Audi A5 2.0T Premium","$14,999","108,846 mi."
"1887","2021 Audi A4 40 Premium Plus","$39,499","30,783 mi."
"1888","2021 Audi Q7 55 Premium","$58,989","11,850 mi."
"1889","2018 Audi Q5 2.0T Prestige","$34,998","55,657 mi."
"1890","2015 Audi SQ5 3.0T Premium Plus","$23,995","109,405 mi."
"1891","2017 Audi A3 2.0T Premium Plus","$27,810","41,034 mi."
"1892","2014 Audi A5 2.0T Premium Plus","$21,999","84,283 mi."
"1893","2019 Audi A4 2.0T Premium","$30,998","42,454 mi."
"1894","2018 Audi A5 2.0T Premium Plus","$35,340","24,774 mi."
"1895","2014 Audi A5 2.0T Premium","$21,990","63,699 mi."
"1896","2019 Audi e-tron quattro Premium Plus","$50,995","45,554 mi."
"1897","2017 Audi A6 2.0T Premium Plus","$28,990","41,791 mi."
"1898","2017 Audi A3 2.0T Premium Plus","$28,590","33,111 mi."
"1899","2015 Audi A4 2.0T Premium Plus","$26,990","24,728 mi."
"1900","2017 Audi Q3 2.0T Premium Plus","$28,590","23,643 mi."
"1901","2009 Audi Q7 3.6","$14,720","165,252 mi."
"1902","2016 Audi A6 2.0T Premium Plus","$24,000","74,306 mi."
"1903","2016 Audi A6 2.0T Premium Plus","$20,000","99,808 mi."
"1904","2013 Audi A4 2.0T Premium Plus quattro","$15,600","77,395 mi."
"1905","2016 Audi Q3 2.0T Prestige","$23,590","77,594 mi."
"1906","2015 Audi Q7 3.0T Premium Plus","$24,990","60,770 mi."
"1907","2013 Audi Q5 3.0T Premium Plus","$22,590","71,580 mi."
"1908","2009 Audi A4 2.0T Avant quattro Premium","$15,990","65,313 mi."
"1909","2019 Audi Q8 3.0T Prestige","$53,305","57,061 mi."
"1910","2021 Audi A4 40 Premium","$36,413","1,864 mi."
"1911","2022 Audi Q3 45 S line Premium","$41,500","6,456 mi."
"1912","2019 Audi A6 55 Premium Plus","$38,851","12,443 mi."
"1913","2012 Audi Q5 3.2 Premium Plus","$15,639","84,972 mi."
"1914","2015 Audi RS 5 4.2","$46,990","29,826 mi."
"1915","2012 Audi A4 2.0T Premium","Not Priced","129,241 mi."
"1916","2012 Audi A4 2.0T Premium quattro","$13,995","92,955 mi."
"1917","2014 Audi A8 L 4.0T","$27,491","64,774 mi."
"1918","2002 Audi A4 3.0 quattro","$3,886","134,918 mi."
"1919","2014 Audi A4 2.0T Premium","$17,990","79,250 mi."
"1920","2002 Audi TT quattro","$10,991","87,088 mi."
"1921","2021 Audi e-tron Prestige","$73,750","5,947 mi."
"1922","2022 Audi e-tron S line Premium","$74,000","4,600 mi."
"1923","2017 Audi A3 2.0T Premium","$22,748","36,553 mi."
"1924","2011 Audi Q5 3.2 Premium Plus","$19,590","65,318 mi."
"1925","2014 Audi A5 2.0T Premium Plus","$24,990","49,300 mi."
"1926","2022 Audi Q8 55 Premium","$85,998","15,904 mi."
"1927","2006 Audi A3 2.0T","$7,500","118,151 mi."
"1928","2022 Audi RS 6 Avant 4.0T quattro","$129,999","5,770 mi."
"1929","2012 Audi Q5 3.2L Premium Plus","$9,999","150,367 mi."
"1930","2008 Audi A6 3.2 Avant quattro","$6,999","147,733 mi."
"1931","2011 Audi A4 2.0T Prestige","$6,999","198,630 mi."
"1932","2015 Audi A5 2.0T Premium Plus","$21,990","78,501 mi."
"1933","2016 Audi A3 2.0T Premium","$19,990","78,790 mi."
"1934","2015 Audi A5 2.0T Premium Plus","$25,990","58,174 mi."
"1935","2015 Audi A6 2.0T Premium quattro","$21,590","72,407 mi."
"1936","2014 Audi A6 2.0T Premium Plus","$21,990","59,605 mi."
"1937","2017 Audi A3 2.0T Premium","$19,988","120,479 mi."
"1938","2017 Audi Q5 2.0T Premium","$27,999","47,903 mi."
"1939","2012 Audi Q5 2.0T Premium","$12,000","130,000 mi."
"1940","2019 Audi A5 2.0T Premium Plus","$37,991","37,205 mi."
"1941","2016 Audi A3 2.0T Premium","$18,998","95,690 mi."
"1942","2017 Audi Q5 2.0T Premium Plus","$19,800","90,564 mi."
"1943","2016 Audi A7 3.0T Prestige","$25,992","129,652 mi."
"1944","2019 Audi A5 2.0T Premium","$35,998","31,424 mi."
"1945","2015 Audi A4 2.0T Premium","$9,888","177,313 mi."
"1946","2019 Audi Q8 3.0T Prestige","$58,997","43,970 mi."
"1947","2021 Audi Q5 45 Premium","$44,705","12,148 mi."
"1948","2010 Audi Q5 3.2 Premium Plus","$10,980","132,276 mi."
"1949","2014 Audi Q5 3.0 TDI Premium Plus","$12,221","188,258 mi."
"1950","2017 Audi A3 2.0T Premium Plus","$23,990","79,016 mi."
"1951","2016 Audi Q5 2.0T Premium Plus","$22,990","80,461 mi."
"1952","2012 Audi TTS 2.0T Premium Plus quattro","$29,990","37,605 mi."
"1953","2017 Audi Q5 2.0T Premium","$25,990","59,489 mi."
"1954","2015 Audi A6 2.0T Premium quattro","$22,990","54,201 mi."
"1955","2017 Audi Q5 2.0T Premium Plus","$27,590","52,899 mi."
"1956","2015 Audi A5 2.0T Premium Plus","$22,590","79,862 mi."
"1957","2021 Audi Q5 45 Premium","$45,993","14,209 mi."
"1958","2014 Audi A4 2.0T Premium Plus quattro","$14,754","78,112 mi."
"1959","2017 Audi A4 2.0T Premium","$24,990","51,807 mi."
"1960","2016 Audi A3 2.0T Premium Plus","$24,590","37,993 mi."
"1961","2012 Audi Q5 2.0T Premium","$10,980","144,000 mi."
"1962","2021 Audi A5 40 Premium","$39,749","11,466 mi."
"1963","2013 Audi A7 3.0T Premium Plus quattro","$14,999","154,455 mi."
"1964","2016 Audi A3 2.0T Premium","$20,990","73,677 mi."
"1965","2013 Audi A4 2.0T Premium Plus","$17,990","75,917 mi."
"1966","2014 Audi RS 5 4.2","$44,590","31,738 mi."
"1967","2018 Audi A4 2.0T Premium","$26,990","59,946 mi."
"1968","2015 Audi TT 2.0T","$27,990","47,993 mi."
"1969","2017 Audi Q7 2.0T Premium","$29,990","73,243 mi."
"1970","2018 Audi A6 2.0T Premium Plus","$32,990","34,556 mi."
"1971","2015 Audi A4 2.0T Premium Plus","$20,590","65,872 mi."
"1972","2015 Audi A6 2.0T Premium Plus","$21,590","75,599 mi."
"1973","2013 Audi A6 2.0T Premium Plus","$18,990","73,925 mi."
"1974","2014 Audi A5 2.0T Premium Plus","$24,590","49,485 mi."
